Data Measurement of Sensor: SPS30 
Start Time: 10.12.2019 12:56:14 
Sensortype: Particle Sensor 
Timestamp; ; Mass PM1.0 [ug/m^3]; Mass PM2.5 [ug/m^3]; Mass PM4.0 [ug/m^3]; Mass PM10.0 [ug/m^3]; Number PM0.5 [#/cm^3]; Number PM1.0 [#/cm^3]; Number PM2.5 [#/cm^3]; Number PM4.0 [#/cm^3]; Number PM10.0 [#/cm^3]; Typical Particle Size [um];
10.12.2019; 23:26:57; 1.284839439e+01 ; 1.464476109e+01 ; 1.550109577e+01 ; 1.567236233e+01 ; 8.627967072e+01 ; 1.011047745e+02 ; 1.024723663e+02 ; 1.027004471e+02 ; 1.027527924e+02 ; 6.627542973e-01 ;
10.12.2019; 23:41:57; 1.225708103e+01 ; 1.456038094e+01 ; 1.585447788e+01 ; 1.611330032e+01 ; 8.107114410e+01 ; 9.588077545e+01 ; 9.771808624e+01 ; 9.803710938e+01 ; 9.810154724e+01 ; 5.677400827e-01 ;
10.12.2019; 23:56:57; 1.560283756e+01 ; 1.756732178e+01 ; 1.843161964e+01 ; 1.860447502e+01 ; 1.052318802e+02 ; 1.229897614e+02 ; 1.244544983e+02 ; 1.246941605e+02 ; 1.247523880e+02 ; 5.702799559e-01 ;
11.12.2019; 00:11:57; 1.516262150e+01 ; 1.946450233e+01 ; 2.224097252e+01 ; 2.279626465e+01 ; 9.723965454e+01 ; 1.172027740e+02 ; 1.207878494e+02 ; 1.214324188e+02 ; 1.215478668e+02 ; 6.471250057e-01 ;
11.12.2019; 00:26:57; 1.315436745e+01 ; 1.414607811e+01 ; 1.433695030e+01 ; 1.437512398e+01 ; 9.011338043e+01 ; 1.043330612e+02 ; 1.049676590e+02 ; 1.050553970e+02 ; 1.050881119e+02 ; 5.466491580e-01 ;
11.12.2019; 00:41:57; 1.340293789e+01 ; 1.448319530e+01 ; 1.473416710e+01 ; 1.478436089e+01 ; 9.166965485e+01 ; 1.062369843e+02 ; 1.069466476e+02 ; 1.070480270e+02 ; 1.070830994e+02 ; 5.061720610e-01 ;
11.12.2019; 00:56:57; 1.306013680e+01 ; 1.398819351e+01 ; 1.413193226e+01 ; 1.416067791e+01 ; 8.958656311e+01 ; 1.036404495e+02 ; 1.042194061e+02 ; 1.042967682e+02 ; 1.043278732e+02 ; 5.251971483e-01 ;
11.12.2019; 01:11:57; 1.485576057e+01 ; 1.615341187e+01 ; 1.651276970e+01 ; 1.658464050e+01 ; 1.013957062e+02 ; 1.176555328e+02 ; 1.185327072e+02 ; 1.186623459e+02 ; 1.187036972e+02 ; 5.525758266e-01 ;
11.12.2019; 01:26:57; 1.571751118e+01 ; 1.721231651e+01 ; 1.769116211e+01 ; 1.778692627e+01 ; 1.070215759e+02 ; 1.243624496e+02 ; 1.254006271e+02 ; 1.255587311e+02 ; 1.256054688e+02 ; 5.904870629e-01 ;
11.12.2019; 01:41:57; 1.335973930e+01 ; 1.412741566e+01 ; 1.412742901e+01 ; 1.412742901e+01 ; 9.202307892e+01 ; 1.061938782e+02 ; 1.066220169e+02 ; 1.066698990e+02 ; 1.066972580e+02 ; 4.955755472e-01 ;
