Data Measurement of Sensor: SPS30 
Start Time: 10.12.2019 12:58:40 
Sensortype: Particle Sensor 
Timestamp; ; Mass PM1.0 [ug/m^3]; Mass PM2.5 [ug/m^3]; Mass PM4.0 [ug/m^3]; Mass PM10.0 [ug/m^3]; Number PM0.5 [#/cm^3]; Number PM1.0 [#/cm^3]; Number PM2.5 [#/cm^3]; Number PM4.0 [#/cm^3]; Number PM10.0 [#/cm^3]; Typical Particle Size [um];
10.12.2019; 15:29:15; 1.304360271e+00 ; 1.798540473e+00 ; 2.129475594e+00 ; 2.198185444e+00 ; 7.990050316e+00 ; 9.969023705e+00 ; 1.046111584e+01 ; 1.052040291e+01 ; 1.053035069e+01 ; 6.625709534e-01 ;
10.12.2019; 15:44:15; 8.239418268e-01 ; 1.139687061e+00 ; 1.351380110e+00 ; 1.395332217e+00 ; 5.036622047e+00 ; 6.291616440e+00 ; 6.606153488e+00 ; 6.644074440e+00 ; 6.650434971e+00 ; 6.790886521e-01 ;
10.12.2019; 15:59:15; 9.086157680e-01 ; 9.735338688e-01 ; 9.975254536e-01 ; 1.002506971e+00 ; 6.389346600e+00 ; 7.384663105e+00 ; 7.439604759e+00 ; 7.444137573e+00 ; 7.444981575e+00 ; 6.236183643e-01 ;
10.12.2019; 16:14:15; 1.567953587e+00 ; 1.792807221e+00 ; 1.917633414e+00 ; 1.943551183e+00 ; 1.069315720e+01 ; 1.256552315e+01 ; 1.277660179e+01 ; 1.279927540e+01 ; 1.280319214e+01 ; 5.463166833e-01 ;
10.12.2019; 16:29:15; 9.284493327e-01 ; 1.224069595e+00 ; 1.418121099e+00 ; 1.458410382e+00 ; 5.852857113e+00 ; 7.184475899e+00 ; 7.476897717e+00 ; 7.511708736e+00 ; 7.517566204e+00 ; 7.136023641e-01 ;
10.12.2019; 16:44:15; 1.181472063e+00 ; 1.223695159e+00 ; 1.223695159e+00 ; 1.223695874e+00 ; 8.432442665e+00 ; 9.668766022e+00 ; 9.696730614e+00 ; 9.697070122e+00 ; 9.697249413e+00 ; 5.165804625e-01 ;
10.12.2019; 16:59:15; 9.947665334e-01 ; 2.135904789e+00 ; 2.953389883e+00 ; 3.123115778e+00 ; 3.840487003e+00 ; 6.398291111e+00 ; 7.561151505e+00 ; 7.706963062e+00 ; 7.731198788e+00 ; 1.266973019e+00 ;
10.12.2019; 17:14:15; 1.731878757e+00 ; 3.492957592e+00 ; 4.749356270e+00 ; 5.010210037e+00 ; 7.351433277e+00 ; 1.149498272e+01 ; 1.328699875e+01 ; 1.351115417e+01 ; 1.354843235e+01 ; 1.246566415e+00 ;
10.12.2019; 17:29:15; 1.650517106e+00 ; 1.709502697e+00 ; 1.709502697e+00 ; 1.709503770e+00 ; 1.178012657e+01 ; 1.350727558e+01 ; 1.354633808e+01 ; 1.354681492e+01 ; 1.354706097e+01 ; 4.291824996e-01 ;
10.12.2019; 17:44:15; 1.106325865e+00 ; 1.379171610e+00 ; 1.551682591e+00 ; 1.587500095e+00 ; 7.208288193e+00 ; 8.686074257e+00 ; 8.952685356e+00 ; 8.983713150e+00 ; 8.988963127e+00 ; 6.997264624e-01 ;
10.12.2019; 17:59:15; 1.938521624e+00 ; 2.812007189e+00 ; 3.406648397e+00 ; 3.530108452e+00 ; 1.146478939e+01 ; 1.459667778e+01 ; 1.547129917e+01 ; 1.557771587e+01 ; 1.559552574e+01 ; 8.031578064e-01 ;
10.12.2019; 18:14:15; 1.656981826e+00 ; 2.666533947e+00 ; 3.369223356e+00 ; 3.515116453e+00 ; 9.024571419e+00 ; 1.206233215e+01 ; 1.308087730e+01 ; 1.320644665e+01 ; 1.322739983e+01 ; 8.724716902e-01 ;
10.12.2019; 18:29:15; 3.228236437e+00 ; 3.694445372e+00 ; 3.953860760e+00 ; 4.007722378e+00 ; 2.200636482e+01 ; 2.586582375e+01 ; 2.630377960e+01 ; 2.635088921e+01 ; 2.635902023e+01 ; 6.124345064e-01 ;
10.12.2019; 18:44:15; 3.492648363e+00 ; 4.184077263e+00 ; 4.603036404e+00 ; 4.690022945e+00 ; 2.325741577e+01 ; 2.768960571e+01 ; 2.835617065e+01 ; 2.843176079e+01 ; 2.844463348e+01 ; 6.610685587e-01 ;
10.12.2019; 18:59:15; 2.150239229e+00 ; 2.855447054e+00 ; 3.320065737e+00 ; 3.416531801e+00 ; 1.349427891e+01 ; 1.660645676e+01 ; 1.730488014e+01 ; 1.738821220e+01 ; 1.740222359e+01 ; 7.566457391e-01 ;
10.12.2019; 19:14:15; 2.945060015e+00 ; 3.607928753e+00 ; 4.020238400e+00 ; 4.105844021e+00 ; 1.937566948e+01 ; 2.322250366e+01 ; 2.386683846e+01 ; 2.394108772e+01 ; 2.395367622e+01 ; 6.457489133e-01 ;
10.12.2019; 19:29:15; 3.897905827e+00 ; 5.531603813e+00 ; 6.636578560e+00 ; 6.865995884e+00 ; 2.341461945e+01 ; 2.954378700e+01 ; 3.117603493e+01 ; 3.137386131e+01 ; 3.140700722e+01 ; 6.725965142e-01 ;
10.12.2019; 19:44:15; 2.561130047e+00 ; 3.199679375e+00 ; 3.604152679e+00 ; 3.688130856e+00 ; 1.666670609e+01 ; 2.009724808e+01 ; 2.072157860e+01 ; 2.079431915e+01 ; 2.080662346e+01 ; 7.732896209e-01 ;
10.12.2019; 19:59:15; 3.239870310e+00 ; 5.247520924e+00 ; 6.646389961e+00 ; 6.936825275e+00 ; 1.754627228e+01 ; 2.353217888e+01 ; 2.555844879e+01 ; 2.580840302e+01 ; 2.585010338e+01 ; 8.786936402e-01 ;
10.12.2019; 20:14:15; 3.608036518e+00 ; 3.974638700e+00 ; 4.150366783e+00 ; 4.186855316e+00 ; 2.505075264e+01 ; 2.915236473e+01 ; 2.948267555e+01 ; 2.951500130e+01 ; 2.952071762e+01 ; 5.817029476e-01 ;
10.12.2019; 20:29:15; 2.873319149e+00 ; 3.214699268e+00 ; 3.391192675e+00 ; 3.427839518e+00 ; 1.980385399e+01 ; 2.313805771e+01 ; 2.345204353e+01 ; 2.348428726e+01 ; 2.348992348e+01 ; 5.336866975e-01 ;
10.12.2019; 20:44:15; 3.802542210e+00 ; 3.996192217e+00 ; 4.038897991e+00 ; 4.047766685e+00 ; 2.696935463e+01 ; 3.102767944e+01 ; 3.117720413e+01 ; 3.118589592e+01 ; 3.118773460e+01 ; 5.723133087e-01 ;
10.12.2019; 20:59:15; 4.254597664e+00 ; 5.432662010e+00 ; 6.191311359e+00 ; 6.348824978e+00 ; 2.734125328e+01 ; 3.320106125e+01 ; 3.435907745e+01 ; 3.449535751e+01 ; 3.451834869e+01 ; 7.320697308e-01 ;
10.12.2019; 21:14:15; 1.163464832e+01 ; 1.257755852e+01 ; 1.296731377e+01 ; 1.304824162e+01 ; 8.148522186e+01 ; 9.438322449e+01 ; 9.520180511e+01 ; 9.527453613e+01 ; 9.528776550e+01 ; 5.884253383e-01 ;
10.12.2019; 21:29:15; 5.642271042e+00 ; 7.587490559e+00 ; 8.876713753e+00 ; 9.144385338e+00 ; 3.512994003e+01 ; 4.342633438e+01 ; 4.535665512e+01 ; 4.558778763e+01 ; 4.562662125e+01 ; 8.445090055e-01 ;
10.12.2019; 21:44:15; 4.826055527e+00 ; 7.083387375e+00 ; 8.624957085e+00 ; 8.945021629e+00 ; 2.829828644e+01 ; 3.620880127e+01 ; 3.847149658e+01 ; 3.874731064e+01 ; 3.879345322e+01 ; 8.810980320e-01 ;
10.12.2019; 21:59:15; 4.105806351e+00 ; 4.252538681e+00 ; 4.252538681e+00 ; 4.252542019e+00 ; 2.930410385e+01 ; 3.360052872e+01 ; 3.369771576e+01 ; 3.369888687e+01 ; 3.369950867e+01 ; 5.117384791e-01 ;
10.12.2019; 22:14:15; 4.018793583e+00 ; 5.301187038e+00 ; 6.143208027e+00 ; 6.318030834e+00 ; 2.532584763e+01 ; 3.109360313e+01 ; 3.236223602e+01 ; 3.251328659e+01 ; 3.253870010e+01 ; 8.284150958e-01 ;
10.12.2019; 22:29:15; 3.402259111e+00 ; 4.087697029e+00 ; 4.504613400e+00 ; 4.591176510e+00 ; 2.262042618e+01 ; 2.695423698e+01 ; 2.761581421e+01 ; 2.769101715e+01 ; 2.770380783e+01 ; 6.865016222e-01 ;
10.12.2019; 22:44:15; 3.710123539e+00 ; 5.723654270e+00 ; 7.114444256e+00 ; 7.403201580e+00 ; 2.093479729e+01 ; 2.739780426e+01 ; 2.942393684e+01 ; 2.967259026e+01 ; 2.971412277e+01 ; 7.207178473e-01 ;
10.12.2019; 22:59:15; 3.117276192e+00 ; 3.467884302e+00 ; 3.644754171e+00 ; 3.681477785e+00 ; 2.154353142e+01 ; 2.513372040e+01 ; 2.545400429e+01 ; 2.548638916e+01 ; 2.549206924e+01 ; 6.627752781e-01 ;
10.12.2019; 23:14:15; 4.339516640e+00 ; 4.668476582e+00 ; 4.797041893e+00 ; 4.823738575e+00 ; 3.045953560e+01 ; 3.523908234e+01 ; 3.552097321e+01 ; 3.554510880e+01 ; 3.554955292e+01 ; 3.964911699e-01 ;
10.12.2019; 23:29:15; 2.206893921e+00 ; 3.411637783e+00 ; 4.244123936e+00 ; 4.416966438e+00 ; 1.243191147e+01 ; 1.628595352e+01 ; 1.749841309e+01 ; 1.764724159e+01 ; 1.767210007e+01 ; 9.459112883e-01 ;
10.12.2019; 23:44:15; 2.088946342e+00 ; 2.295655251e+00 ; 2.393298388e+00 ; 2.413571835e+00 ; 1.451998425e+01 ; 1.688709259e+01 ; 1.707262230e+01 ; 1.709060478e+01 ; 1.709379768e+01 ; 4.773218930e-01 ;
10.12.2019; 23:59:15; 3.175108194e+00 ; 4.668880939e+00 ; 5.689490795e+00 ; 5.901392460e+00 ; 1.859221458e+01 ; 2.380849648e+01 ; 2.530605507e+01 ; 2.548865318e+01 ; 2.551920509e+01 ; 6.255656481e-01 ;
11.12.2019; 00:14:15; 1.622990131e+00 ; 1.717853427e+00 ; 1.745109320e+00 ; 1.750769496e+00 ; 1.147498703e+01 ; 1.322390270e+01 ; 1.330030346e+01 ; 1.330562305e+01 ; 1.330667114e+01 ; 5.326995850e-01 ;
11.12.2019; 00:29:15; 2.308154821e+00 ; 3.081053257e+00 ; 3.591552019e+00 ; 3.697542667e+00 ; 1.443843079e+01 ; 1.780098724e+01 ; 1.856708717e+01 ; 1.865862846e+01 ; 1.867401695e+01 ; 6.935609579e-01 ;
11.12.2019; 00:44:15; 2.768721104e+00 ; 4.132698536e+00 ; 5.068077564e+00 ; 5.262282848e+00 ; 1.603156090e+01 ; 2.066443062e+01 ; 2.203359222e+01 ; 2.220089912e+01 ; 2.222887611e+01 ; 8.768790364e-01 ;
11.12.2019; 00:59:15; 2.654197216e+00 ; 4.226409435e+00 ; 5.318785667e+00 ; 5.545586109e+00 ; 1.458820629e+01 ; 1.939255142e+01 ; 2.097780037e+01 ; 2.117302704e+01 ; 2.120560837e+01 ; 9.584992528e-01 ;
11.12.2019; 01:14:15; 2.897159338e+00 ; 3.231935024e+00 ; 3.402915478e+00 ; 3.438415766e+00 ; 1.999598503e+01 ; 2.334490776e+01 ; 2.365177345e+01 ; 2.368304253e+01 ; 2.368851852e+01 ; 5.959676504e-01 ;
11.12.2019; 01:29:15; 3.245498419e+00 ; 3.361484766e+00 ; 3.361484766e+00 ; 3.361486912e+00 ; 2.316387939e+01 ; 2.656005669e+01 ; 2.663687325e+01 ; 2.663780975e+01 ; 2.663830185e+01 ; 4.660012424e-01 ;
11.12.2019; 01:44:15; 2.460307360e+00 ; 3.450416327e+00 ; 4.117501259e+00 ; 4.256003380e+00 ; 1.490005112e+01 ; 1.871236801e+01 ; 1.970030785e+01 ; 1.981976891e+01 ; 1.983979034e+01 ; 8.525359035e-01 ;
11.12.2019; 01:59:15; 3.878311634e+00 ; 5.210232735e+00 ; 6.092586994e+00 ; 6.275782108e+00 ; 2.416238785e+01 ; 2.985797310e+01 ; 3.117949677e+01 ; 3.133768463e+01 ; 3.136426163e+01 ; 7.438952327e-01 ;
11.12.2019; 02:14:15; 2.372522831e+00 ; 2.956822157e+00 ; 3.326165915e+00 ; 3.402850628e+00 ; 1.546063709e+01 ; 1.862863350e+01 ; 1.919953537e+01 ; 1.926596832e+01 ; 1.927721214e+01 ; 7.405322194e-01 ;
11.12.2019; 02:29:15; 3.105862379e+00 ; 3.633077383e+00 ; 3.940834522e+00 ; 4.004734039e+00 ; 2.094020653e+01 ; 2.476131439e+01 ; 2.526374245e+01 ; 2.531942558e+01 ; 2.532896042e+01 ; 5.919909477e-01 ;
11.12.2019; 02:44:15; 4.624089241e+00 ; 5.853628159e+00 ; 6.640573025e+00 ; 6.803962708e+00 ; 2.986557388e+01 ; 3.616453171e+01 ; 3.737073135e+01 ; 3.751215744e+01 ; 3.753603745e+01 ; 6.005798578e-01 ;
11.12.2019; 02:59:15; 1.852319956e+00 ; 2.234346151e+00 ; 2.467873335e+00 ; 2.516359806e+00 ; 1.228934097e+01 ; 1.466097450e+01 ; 1.503027916e+01 ; 1.507238579e+01 ; 1.507954311e+01 ; 5.707736015e-01 ;
11.12.2019; 03:14:15; 2.260954857e+00 ; 2.872148037e+00 ; 3.264327049e+00 ; 3.345752716e+00 ; 1.457330799e+01 ; 1.766692543e+01 ; 1.826701164e+01 ; 1.833748055e+01 ; 1.834937286e+01 ; 6.690177917e-01 ;
11.12.2019; 03:29:15; 3.193166494e+00 ; 3.923941374e+00 ; 4.379904270e+00 ; 4.474573612e+00 ; 2.097240067e+01 ; 2.515986443e+01 ; 2.587091827e+01 ; 2.595300484e+01 ; 2.596692276e+01 ; 7.350053191e-01 ;
11.12.2019; 03:44:15; 2.086958885e+00 ; 2.161541939e+00 ; 2.161541939e+00 ; 2.161543369e+00 ; 1.489511395e+01 ; 1.707896614e+01 ; 1.712836266e+01 ; 1.712896347e+01 ; 1.712927437e+01 ; 4.308893085e-01 ;
11.12.2019; 03:59:15; 8.733470440e-01 ; 1.715117812e+00 ; 2.314455748e+00 ; 2.438890219e+00 ; 3.843661070e+00 ; 5.869634628e+00 ; 6.725592613e+00 ; 6.832535267e+00 ; 6.850324154e+00 ; 1.003872514e+00 ;
11.12.2019; 04:14:15; 6.943777800e-01 ; 1.134174228e+00 ; 1.441016555e+00 ; 1.504723072e+00 ; 3.732526541e+00 ; 5.028491497e+00 ; 5.472568989e+00 ; 5.527391434e+00 ; 5.536535740e+00 ; 7.183347344e-01 ;
11.12.2019; 04:29:15; 6.446769238e-01 ; 8.700549603e-01 ; 1.019666672e+00 ; 1.050729513e+00 ; 4.004692554e+00 ; 4.956907272e+00 ; 5.180677414e+00 ; 5.207496166e+00 ; 5.212001324e+00 ; 6.720301509e-01 ;
11.12.2019; 04:44:15; 7.006675005e-01 ; 1.314414501e+00 ; 1.749711633e+00 ; 1.840087771e+00 ; 3.265252590e+00 ; 4.806150436e+00 ; 5.429400444e+00 ; 5.507091999e+00 ; 5.520020962e+00 ; 8.910375237e-01 ;
11.12.2019; 04:59:15; 1.433281660e+00 ; 3.426577568e+00 ; 4.862570763e+00 ; 5.160711765e+00 ; 4.504217625e+00 ; 8.668545723e+00 ; 1.070379257e+01 ; 1.095983410e+01 ; 1.100235558e+01 ; 1.264433503e+00 ;
11.12.2019; 05:14:15; 4.665072560e-01 ; 4.831791520e-01 ; 4.831791520e-01 ; 4.831794500e-01 ; 3.329571247e+00 ; 3.817737103e+00 ; 3.828778028e+00 ; 3.828912973e+00 ; 3.828983068e+00 ; 5.133015513e-01 ;
11.12.2019; 05:29:15; 8.568912148e-01 ; 2.309722424e+00 ; 3.361320734e+00 ; 3.579653740e+00 ; 1.923003554e+00 ; 4.770932674e+00 ; 6.256810665e+00 ; 6.444258213e+00 ; 6.475369453e+00 ; 1.515537262e+00 ;
11.12.2019; 05:44:15; 4.303114116e-01 ; 6.009919047e-01 ; 7.158241272e-01 ; 7.396657467e-01 ; 2.613385201e+00 ; 3.276747942e+00 ; 3.446973085e+00 ; 3.467539072e+00 ; 3.470986843e+00 ; 6.261470914e-01 ;
11.12.2019; 05:59:15; 5.711149573e-01 ; 1.256034851e+00 ; 1.747381091e+00 ; 1.849394560e+00 ; 2.117133856e+00 ; 3.626464605e+00 ; 4.324763775e+00 ; 4.412395000e+00 ; 4.426957130e+00 ; 9.662248492e-01 ;
11.12.2019; 06:14:15; 4.861449897e-01 ; 9.668512344e-01 ; 1.309444785e+00 ; 1.380574107e+00 ; 2.103774548e+00 ; 3.248177052e+00 ; 3.737151384e+00 ; 3.798278093e+00 ; 3.808445215e+00 ; 9.323530793e-01 ;
11.12.2019; 06:29:15; 8.169784546e-01 ; 1.919213414e+00 ; 2.712630510e+00 ; 2.877359867e+00 ; 2.667530298e+00 ; 4.994635582e+00 ; 6.119746685e+00 ; 6.261221409e+00 ; 6.284719467e+00 ; 1.113374472e+00 ;
11.12.2019; 06:44:15; 1.200595737e+00 ; 1.243502259e+00 ; 1.243502259e+00 ; 1.243502975e+00 ; 8.568933487e+00 ; 9.825268745e+00 ; 9.853685379e+00 ; 9.854028702e+00 ; 9.854211807e+00 ; 4.882401228e-01 ;
11.12.2019; 06:59:15; 7.536038756e-01 ; 1.232990265e+00 ; 1.567540646e+00 ; 1.636999846e+00 ; 4.044762611e+00 ; 5.454116344e+00 ; 5.938210487e+00 ; 5.997983456e+00 ; 6.007954121e+00 ; 7.794224024e-01 ;
11.12.2019; 07:14:15; 6.549972892e-01 ; 1.451713324e+00 ; 2.023506641e+00 ; 2.142222643e+00 ; 2.395070076e+00 ; 4.141447544e+00 ; 4.953850746e+00 ; 5.055826187e+00 ; 5.072771549e+00 ; 1.108775973e+00 ;
11.12.2019; 07:29:15; 6.285324693e-01 ; 9.913830161e-01 ; 1.243070483e+00 ; 1.295326233e+00 ; 3.482480764e+00 ; 4.607203960e+00 ; 4.972853184e+00 ; 5.017837524e+00 ; 5.025347710e+00 ; 8.009864688e-01 ;
11.12.2019; 07:44:15; 7.265412807e-01 ; 1.017439961e+00 ; 1.213335276e+00 ; 1.254007339e+00 ; 4.404440880e+00 ; 5.528199673e+00 ; 5.818412781e+00 ; 5.853493690e+00 ; 5.859375000e+00 ; 7.021286488e-01 ;
11.12.2019; 07:59:15; 6.161553860e-01 ; 7.917889953e-01 ; 9.053726792e-01 ; 9.289553165e-01 ; 3.944775343e+00 ; 4.800292969e+00 ; 4.973177910e+00 ; 4.993574619e+00 ; 4.997013569e+00 ; 6.112254858e-01 ;
11.12.2019; 08:14:15; 1.135390639e+00 ; 1.467857122e+00 ; 1.683684707e+00 ; 1.728495240e+00 ; 7.243021488e+00 ; 8.831595421e+00 ; 9.159265518e+00 ; 9.198012352e+00 ; 9.204543114e+00 ; 5.732078552e-01 ;
11.12.2019; 08:29:15; 3.082961559e+00 ; 4.166984081e+00 ; 4.887056351e+00 ; 5.036559582e+00 ; 1.913281250e+01 ; 2.369500923e+01 ; 2.477154350e+01 ; 2.490061188e+01 ; 2.492229462e+01 ; 8.591114283e-01 ;
11.12.2019; 08:44:16; 2.567060709e+00 ; 2.658801317e+00 ; 2.658801317e+00 ; 2.658802986e+00 ; 1.832171059e+01 ; 2.100795174e+01 ; 2.106871414e+01 ; 2.106945038e+01 ; 2.106983757e+01 ; 4.588985145e-01 ;
11.12.2019; 08:59:15; 1.869801164e+00 ; 2.048368692e+00 ; 2.130994081e+00 ; 2.148149729e+00 ; 1.301577473e+01 ; 1.512569618e+01 ; 1.528510761e+01 ; 1.530035305e+01 ; 1.530307102e+01 ; 5.932146311e-01 ;
11.12.2019; 09:14:15; 1.738947511e+00 ; 2.558936596e+00 ; 3.119294882e+00 ; 3.235636950e+00 ; 1.017707157e+01 ; 1.303650188e+01 ; 1.385862541e+01 ; 1.395887947e+01 ; 1.397564888e+01 ; 7.171467543e-01 ;
11.12.2019; 09:29:16; 8.754200339e-01 ; 1.029397249e+00 ; 1.120116949e+00 ; 1.138952971e+00 ; 5.886369228e+00 ; 6.970763683e+00 ; 7.117918968e+00 ; 7.134320736e+00 ; 7.137125015e+00 ; 5.427723527e-01 ;
11.12.2019; 09:44:15; 2.412985086e+00 ; 4.528907776e+00 ; 6.029683590e+00 ; 6.341275215e+00 ; 1.123828983e+01 ; 1.654801559e+01 ; 1.869673920e+01 ; 1.896459007e+01 ; 1.900916672e+01 ; 1.018664122e+00 ;
11.12.2019; 09:59:15; 1.217847228e+00 ; 1.860646129e+00 ; 2.303757906e+00 ; 2.395757914e+00 ; 6.925326824e+00 ; 9.021915436e+00 ; 9.668298721e+00 ; 9.747529984e+00 ; 9.760770798e+00 ; 9.330858588e-01 ;
11.12.2019; 10:14:15; 7.394449115e-01 ; 8.647422791e-01 ; 9.378490448e-01 ; 9.530277252e-01 ; 4.986106396e+00 ; 5.895532608e+00 ; 6.014921665e+00 ; 6.028151035e+00 ; 6.030416012e+00 ; 5.479404330e-01 ;
11.12.2019; 10:29:15; 1.591480136e+00 ; 1.648356199e+00 ; 1.648356199e+00 ; 1.648357034e+00 ; 1.135876656e+01 ; 1.302413464e+01 ; 1.306180382e+01 ; 1.306226158e+01 ; 1.306250000e+01 ; 4.640402496e-01 ;
11.12.2019; 10:44:15; 1.140564561e+00 ; 1.226785898e+00 ; 1.260399342e+00 ; 1.267379165e+00 ; 8.006457329e+00 ; 9.262343407e+00 ; 9.336186409e+00 ; 9.342499733e+00 ; 9.343661308e+00 ; 5.199930668e-01 ;
11.12.2019; 10:59:15; 6.392109990e-01 ; 8.345562816e-01 ; 9.621059299e-01 ; 9.885880351e-01 ; 4.053646088e+00 ; 4.959203720e+00 ; 5.152097225e+00 ; 5.174986839e+00 ; 5.178841114e+00 ; 6.797105074e-01 ;
11.12.2019; 11:14:15; 1.557776570e+00 ; 2.569835424e+00 ; 3.277001381e+00 ; 3.423823357e+00 ; 8.298676491e+00 ; 1.124093056e+01 ; 1.226336670e+01 ; 1.238970566e+01 ; 1.241077042e+01 ; 8.155803084e-01 ;
11.12.2019; 11:29:15; 9.180310369e-01 ; 1.621632218e+00 ; 2.117624998e+00 ; 2.220603228e+00 ; 4.574628353e+00 ; 6.455602169e+00 ; 7.168588161e+00 ; 7.257147789e+00 ; 7.271899223e+00 ; 7.285512090e-01 ;
11.12.2019; 11:44:15; 1.079354882e+00 ; 1.734886169e+00 ; 2.191071987e+00 ; 2.285786152e+00 ; 5.884749413e+00 ; 7.860674858e+00 ; 8.522001266e+00 ; 8.603520393e+00 ; 8.617124557e+00 ; 8.849124312e-01 ;
11.12.2019; 11:59:15; 1.013911366e+00 ; 1.268807173e+00 ; 1.430487871e+00 ; 1.464056849e+00 ; 6.591885090e+00 ; 7.952869892e+00 ; 8.202198982e+00 ; 8.231273651e+00 ; 8.236189842e+00 ; 6.153315306e-01 ;
11.12.2019; 12:14:15; 1.234899282e+00 ; 1.582817078e+00 ; 1.807440281e+00 ; 1.854077220e+00 ; 7.918170452e+00 ; 9.627194405e+00 ; 9.969477654e+00 ; 1.000981808e+01 ; 1.001662064e+01 ; 7.826294303e-01 ;
11.12.2019; 12:29:15; 9.502383471e-01 ; 1.181930184e+00 ; 1.328135967e+00 ; 1.358491778e+00 ; 6.199136257e+00 ; 7.464778423e+00 ; 7.691033840e+00 ; 7.717334270e+00 ; 7.721785069e+00 ; 5.387101769e-01 ;
11.12.2019; 12:44:15; 9.563298225e-01 ; 1.069937825e+00 ; 1.128670096e+00 ; 1.140864491e+00 ; 6.591379166e+00 ; 7.701086521e+00 ; 7.805574894e+00 ; 7.816307545e+00 ; 7.818180561e+00 ; 5.400503278e-01 ;
11.12.2019; 12:59:15; 1.197141528e+00 ; 2.611523867e+00 ; 3.625700951e+00 ; 3.836265087e+00 ; 4.500651360e+00 ; 7.635192871e+00 ; 9.076970100e+00 ; 9.257855415e+00 ; 9.287915230e+00 ; 7.538638711e-01 ;
11.12.2019; 13:14:15; 7.765456438e-01 ; 1.994275689e+00 ; 2.874160528e+00 ; 3.056842089e+00 ; 2.034198999e+00 ; 4.479434490e+00 ; 5.724096775e+00 ; 5.880953789e+00 ; 5.906993389e+00 ; 1.394399405e+00 ;
11.12.2019; 13:29:15; 5.658088923e-01 ; 6.977743506e-01 ; 7.803998590e-01 ; 7.975547314e-01 ; 3.708873987e+00 ; 4.454264164e+00 ; 4.582810879e+00 ; 4.597681046e+00 ; 4.600201607e+00 ; 5.047900677e-01 ;
11.12.2019; 13:44:15; 8.324378133e-01 ; 1.877941370e+00 ; 2.629002333e+00 ; 2.784938574e+00 ; 2.946745872e+00 ; 5.211435318e+00 ; 6.277881145e+00 ; 6.411820412e+00 ; 6.434073448e+00 ; 1.143733740e+00 ;
