Software version: 0.4.2
Software UUID: 0xc75c8276
Hardware UUID: 0xe6d64d4a
SPS30 serial number: 934B87913FD5D3F2
SPS30 firmware version: 2.2
SPS30 SHDLC version: 2.0
SPS30 Hardware revision: 7
Timestamp;PM1.0 [ug/m^3];PM2.5 [ug/m^3];PM4.0 [ug/m^3];PM10.0 [ug/m^3];PN0.5 [#/cm^3];PN1.0 [#/cm^3];PN2.5 [#/cm^3];PN4.0 [#/cm^3];PN10.0 [#/cm^3];Typical Particle Size [um];Temperature [degC];Pressure [Pa];Humidity [%]
2021-03-16T10:28:14;1.358870029e+00;2.207461834e+00;2.831050158e+00;2.955768108e+00;7.787245750e+00;1.001674366e+01;1.079491329e+01;1.094691563e+01;1.097098064e+01;7.870727777e-01;6.980368519e+00;9.596964398e+04;4.329661118e+01
2021-03-16T10:33:14;4.695726931e-01;4.965552986e-01;4.965552986e-01;4.965552986e-01;3.245553970e+00;3.735191822e+00;3.747587204e+00;3.749138355e+00;3.750059128e+00;5.163506269e-01;7.012375122e+00;9.598361726e+04;4.088494983e+01
2021-03-16T10:38:14;5.804264545e-01;9.395148158e-01;1.203139663e+00;1.255864620e+00;3.333273411e+00;4.282016277e+00;4.611148834e+00;4.675427914e+00;4.685613155e+00;7.094396949e-01;6.955403376e+00;9.598310827e+04;4.106892188e+01
2021-03-16T10:43:14;3.922760487e-01;4.148170352e-01;4.148170352e-01;4.148170352e-01;2.711301327e+00;3.120339632e+00;3.130694628e+00;3.131990433e+00;3.132759809e+00;4.811584949e-01;6.852662285e+00;9.597701776e+04;3.877667305e+01
2021-03-16T10:48:14;5.477296710e-01;9.478555322e-01;1.246213436e+00;1.305885196e+00;3.017892361e+00;3.977800369e+00;4.347414970e+00;4.419802189e+00;4.431115627e+00;6.988947392e-01;7.075108097e+00;9.595554535e+04;3.885732836e+01
2021-03-16T10:53:14;7.006404400e-01;1.581715941e+00;2.262205124e+00;2.398303270e+00;3.091306686e+00;4.708593369e+00;5.537121773e+00;5.700408936e+00;5.725136757e+00;1.217047334e+00;6.956043508e+00;9.597014485e+04;3.875361817e+01
2021-03-16T10:58:14;5.580700040e-01;1.246545792e+00;1.777790666e+00;1.884039760e+00;2.489999056e+00;3.764150620e+00;4.411259651e+00;4.538771152e+00;4.558097363e+00;9.338161349e-01;6.806252797e+00;9.597891715e+04;3.783200805e+01
2021-03-16T11:03:14;7.056935430e-01;1.050944328e+00;1.297545075e+00;1.346864700e+00;4.242898464e+00;5.300077915e+00;5.612251759e+00;5.672917366e+00;5.682764053e+00;6.385191083e-01;6.754082159e+00;9.598771758e+04;3.611513672e+01
2021-03-16T11:08:14;4.494163990e-01;8.459830880e-01;1.146032691e+00;1.206042528e+00;2.334025145e+00;3.193622828e+00;3.562655926e+00;3.635118723e+00;3.646297216e+00;7.204086185e-01;6.714074021e+00;9.598148749e+04;3.608080906e+01
2021-03-16T11:13:14;4.011714458e-01;1.118702412e+00;1.680758715e+00;1.793169856e+00;1.326263309e+00;2.476960659e+00;3.156605005e+00;3.290887356e+00;3.310962915e+00;1.405293941e+00;6.813294235e+00;9.598942265e+04;3.794721145e+01
2021-03-16T11:18:14;4.229340553e-01;9.153639674e-01;1.294229507e+00;1.370002389e+00;1.948144794e+00;2.882828951e+00;3.344982624e+00;3.436002016e+00;3.449833632e+00;6.821562648e-01;6.867065235e+00;9.598471415e+04;3.677730195e+01
2021-03-16T11:23:14;6.488462687e-01;1.854340672e+00;2.799798012e+00;2.988889456e+00;2.051392555e+00;3.959936142e+00;5.102507114e+00;5.328302383e+00;5.362021446e+00;1.328605175e+00;7.011414924e+00;9.598103800e+04;3.684579894e+01
2021-03-16T11:28:14;4.141461849e-01;4.379438758e-01;4.379438758e-01;4.379438758e-01;2.862461805e+00;3.294304609e+00;3.305236816e+00;3.306604862e+00;3.307417154e+00;3.805156946e-01;7.089511082e+00;9.599243189e+04;3.700689166e+01
2021-03-16T11:33:14;5.759688616e-01;1.134485960e+00;1.559719920e+00;1.644766569e+00;2.886543036e+00;4.041221619e+00;4.562611103e+00;4.665104866e+00;4.680827618e+00;8.076770902e-01;7.245703603e+00;9.598973466e+04;3.605431992e+01
2021-03-16T11:38:14;4.284836054e-01;6.359480023e-01;7.839267850e-01;8.135226965e-01;2.580716610e+00;3.220332146e+00;3.407791853e+00;3.444212437e+00;3.450131178e+00;5.532428026e-01;7.231300592e+00;9.599397203e+04;3.712740586e+01
2021-03-16T11:43:14;6.912180185e-01;1.257578611e+00;1.683801293e+00;1.769045830e+00;3.680568457e+00;4.956708908e+00;5.482316971e+00;5.585425377e+00;5.601408482e+00;8.658890724e-01;7.087910751e+00;9.600475377e+04;3.640140008e+01
2021-03-16T11:48:14;8.777896762e-01;1.178067565e+00;1.380266786e+00;1.420706153e+00;5.546650887e+00;6.725423336e+00;6.989285946e+00;7.040016174e+00;7.048676968e+00;7.118316889e-01;7.124718389e+00;9.600272821e+04;3.668956087e+01
2021-03-16T11:53:14;5.694814324e-01;8.062485456e-01;9.713851810e-01;1.004412413e+00;3.511096001e+00;4.320091724e+00;4.531697750e+00;4.572643280e+00;4.579427242e+00;6.915941238e-01;7.166647109e+00;9.600221415e+04;3.661436716e+01
2021-03-16T11:58:14;6.180066466e-01;1.004648566e+00;1.288825870e+00;1.345661402e+00;3.540123224e+00;4.554832458e+00;4.909421921e+00;4.978686333e+00;4.989650726e+00;8.729249239e-01;7.376931134e+00;9.601111994e+04;3.822289930e+01
2021-03-16T12:03:14;4.022962153e-01;6.054071188e-01;7.510802746e-01;7.802150249e-01;2.405650616e+00;3.014955759e+00;3.198979855e+00;3.234768391e+00;3.240556479e+00;6.062234640e-01;7.294033720e+00;9.600815164e+04;3.881119753e+01
2021-03-16T12:08:14;6.976847649e-01;1.168591380e+00;1.517259598e+00;1.586993575e+00;3.924859524e+00;5.106687069e+00;5.540148258e+00;5.624931812e+00;5.638266087e+00;6.660658717e-01;7.285391909e+00;9.601835354e+04;3.897263621e+01
2021-03-16T12:13:14;6.645113230e-01;9.637639523e-01;1.175052047e+00;1.217310190e+00;4.049139023e+00;5.017362595e+00;5.286414623e+00;5.338591099e+00;5.347145081e+00;5.909322500e-01;7.497916686e+00;9.600972982e+04;3.911687603e+01
2021-03-16T12:18:13;7.143889070e-01;1.187446952e+00;1.537080169e+00;1.607006669e+00;4.037830830e+00;5.238333225e+00;5.673383236e+00;5.758450985e+00;5.771850586e+00;7.388898730e-01;7.353566218e+00;9.601584933e+04;3.919176531e+01
