Data Measurement of Sensor: SPS30 
Start Time: 10.12.2019 12:56:55 
Sensortype: Particle Sensor 
Timestamp; ; Mass PM1.0 [ug/m^3]; Mass PM2.5 [ug/m^3]; Mass PM4.0 [ug/m^3]; Mass PM10.0 [ug/m^3]; Number PM0.5 [#/cm^3]; Number PM1.0 [#/cm^3]; Number PM2.5 [#/cm^3]; Number PM4.0 [#/cm^3]; Number PM10.0 [#/cm^3]; Typical Particle Size [um];
11.12.2019; 05:27:35; 1.599552345e+01 ; 1.876120186e+01 ; 2.025563240e+01 ; 2.055454254e+01 ; 1.062962570e+02 ; 1.252704620e+02 ; 1.275379486e+02 ; 1.279248123e+02 ; 1.280080261e+02 ; 6.390469670e-01 ;
11.12.2019; 05:42:35; 1.800319862e+01 ; 2.030708122e+01 ; 2.133440971e+01 ; 2.153990364e+01 ; 1.213580322e+02 ; 1.418005524e+02 ; 1.435983582e+02 ; 1.438875275e+02 ; 1.439594421e+02 ; 5.774061084e-01 ;
11.12.2019; 05:57:35; 1.716901588e+01 ; 2.052044868e+01 ; 2.243437767e+01 ; 2.281719208e+01 ; 1.132804947e+02 ; 1.340789185e+02 ; 1.368697357e+02 ; 1.373542175e+02 ; 1.374538422e+02 ; 6.370733380e-01 ;
11.12.2019; 06:12:35; 1.665586662e+01 ; 1.945605087e+01 ; 2.094769859e+01 ; 2.124605942e+01 ; 1.108538666e+02 ; 1.305214539e+02 ; 1.328082428e+02 ; 1.331966858e+02 ; 1.332812042e+02 ; 6.386461258e-01 ;
11.12.2019; 06:27:35; 1.571428204e+01 ; 1.846867752e+01 ; 1.996705055e+01 ; 2.026675797e+01 ; 1.043479080e+02 ; 1.230306549e+02 ; 1.252930756e+02 ; 1.256799088e+02 ; 1.257626801e+02 ; 5.708453059e-01 ;
11.12.2019; 06:42:35; 1.703972626e+01 ; 1.891240501e+01 ; 1.963555527e+01 ; 1.978021431e+01 ; 1.155180435e+02 ; 1.345189667e+02 ; 1.359333954e+02 ; 1.361514587e+02 ; 1.362112579e+02 ; 5.809032321e-01 ;
11.12.2019; 06:57:35; 1.581988144e+01 ; 1.798797607e+01 ; 1.900693893e+01 ; 1.921075439e+01 ; 1.063351288e+02 ; 1.244606552e+02 ; 1.261743088e+02 ; 1.264543839e+02 ; 1.265214310e+02 ; 5.599565506e-01 ;
11.12.2019; 07:12:35; 1.544171047e+01 ; 1.856483269e+01 ; 2.037431717e+01 ; 2.073623085e+01 ; 1.016522980e+02 ; 1.204811783e+02 ; 1.230927505e+02 ; 1.235481720e+02 ; 1.236407013e+02 ; 6.054118872e-01 ;
11.12.2019; 07:27:35; 1.591946888e+01 ; 1.826563454e+01 ; 1.942408562e+01 ; 1.965579987e+01 ; 1.066548767e+02 ; 1.250801010e+02 ; 1.269578934e+02 ; 1.272694550e+02 ; 1.273413467e+02 ; 6.259420514e-01 ;
11.12.2019; 07:42:35; 1.786866188e+01 ; 2.370701218e+01 ; 2.760111427e+01 ; 2.837996483e+01 ; 1.128991776e+02 ; 1.371984863e+02 ; 1.422946777e+02 ; 1.432238312e+02 ; 1.433907166e+02 ; 7.543208003e-01 ;
11.12.2019; 07:57:35; 1.699896049e+01 ; 1.850086594e+01 ; 1.892583275e+01 ; 1.901085472e+01 ; 1.160205536e+02 ; 1.345624847e+02 ; 1.356319885e+02 ; 1.357832947e+02 ; 1.358330841e+02 ; 5.957781672e-01 ;
11.12.2019; 08:12:35; 1.735155869e+01 ; 1.957031822e+01 ; 2.055905533e+01 ; 2.075682831e+01 ; 1.169690857e+02 ; 1.366697388e+02 ; 1.384008179e+02 ; 1.386791992e+02 ; 1.387484894e+02 ; 6.137001514e-01 ;
11.12.2019; 08:27:35; 1.355485344e+01 ; 1.449015808e+01 ; 1.461674023e+01 ; 1.464207935e+01 ; 9.307170868e+01 ; 1.075608215e+02 ; 1.081690369e+02 ; 1.082422714e+02 ; 1.082749176e+02 ; 4.957366884e-01 ;
11.12.2019; 08:42:35; 1.453294182e+01 ; 1.649588013e+01 ; 1.740866089e+01 ; 1.759123611e+01 ; 9.774600983e+01 ; 1.143645172e+02 ; 1.159119492e+02 ; 1.161640472e+02 ; 1.162248688e+02 ; 6.047231555e-01 ;
11.12.2019; 08:57:35; 1.526617432e+01 ; 1.725065231e+01 ; 1.814676476e+01 ; 1.832601166e+01 ; 1.028423767e+02 ; 1.202118759e+02 ; 1.217650909e+02 ; 1.220158997e+02 ; 1.220777130e+02 ; 5.947559476e-01 ;
11.12.2019; 09:12:35; 1.499299145e+01 ; 1.601710892e+01 ; 1.614868164e+01 ; 1.617502213e+01 ; 1.029685898e+02 ; 1.189831772e+02 ; 1.196462021e+02 ; 1.197253113e+02 ; 1.197611389e+02 ; 5.058633089e-01 ;
11.12.2019; 09:27:35; 1.487237930e+01 ; 1.595969486e+01 ; 1.614802170e+01 ; 1.618571281e+01 ; 1.019883575e+02 ; 1.179547501e+02 ; 1.186790543e+02 ; 1.187704391e+02 ; 1.188079071e+02 ; 5.519884229e-01 ;
